"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"	"subject"	"item"
0.867007857703519	0.62053535292286	0.63096376473218	0.468524398589787	1	0.28164263898167	0.490467483684349	"s7"	"bussen"
0.623011772433078	0.820082274442807	0.863836060128646	0.415488253574854	-1	0.172578582038472	0.391385645030858	"s7"	"leem"
0.539201311089237	0.83222775565701	0.907752670400258	0.464554894525548	-1	0.210727602162464	0.477902631508329	"s7"	"riet"
0.793850853382606	0.871045243312291	0.9658599688373	0.629348841244212	-1	0.174999981997982	0.39687706333918	"s7"	"wrongel"
0.669819606138786	0.700736544172815	0	0.379022065583798	1	0.10700224783375	0.193178414662123	"s7"	"rangen"
0.914472061326572	0.614831150271575	0.246024156845214	0.797593091122177	1	0.0745546047544491	0.106649219301345	"s7"	"orkanen"
0.769062985638889	0.684601241408784	0.531649357745152	0.593934160382763	-1	0.326248660172323	0.739889277068764	"s7"	"gort"
0.608541713872277	0.744411154843912	0.784206850476059	0.644106068439735	-1	0.0751017077909708	0.17032084746261	"s7"	"ivoor"
0.704869321166922	0.816802085539331	0.918605679555904	0.486171553252855	1	0.129081290983739	0.201264559070567	"s7"	"jurken"
0.486572573263829	0.86765139146888	0.925006084444227	0.436261972533947	-1	0.12609182960066	0.285959772519014	"s7"	"bagger"
0.63096938532115	0.493447065366013	0.943800987858194	0.402787532341519	1	0.0641155906271496	0.164246524102649	"s7"	"knollen"
0.633786732928663	0.618260089114164	0	0.690060095146211	1	0.0688998835143918	0.117179711421301	"s7"	"forellen"
0.504849133138028	0.833028893511247	0.345338563832241	0.555258765345375	1	0.088746106710833	0.19544974897026	"s7"	"barakken"
0.561717612357361	0.661692028558032	0.47457826072556	0.640847738701884	-1	0.440942544085554	1	"s7"	"aas"
0.700342976675429	0.742091184294394	0.917600187259884	0.254691834136716	1	0.0628944892607279	0.109497682735099	"s7"	"kwallen"
0.587696831704478	0.628992562179918	0.925970591793871	0.785187059828574	1	0.0563626336963422	0.0826370384289502	"s7"	"bokalen"
0.675625950330602	0.752690514055496	0.931183671739817	0.819230626034129	1	0.0201347284809895	0.141919416791564	"s7"	"vandalen"
0.732790890172396	0.61022894443543	0.943800987858194	0.911785817377306	1	0.194685742145141	0.141919416791564	"s7"	"robijnen"
0.488709209144481	0.615403984551723	0.948522325723766	0.442400817862235	1	0.27623221096807	0.656617145870431	"s7"	"mijnen"
0.550883569500815	0.392439802005686	0.317981609858209	0.842960932613938	-1	0.08960050172742	0.203202215184832	"s7"	"fontein"
0.517871270132718	0.557162989212979	0.408637279322545	0.825886013113779	-1	0.081869021426618	0.185668229398008	"s7"	"porselein"
0.634910084619477	0.522147525972959	0.417296016845236	0.512946379774672	-1	0.089413486384267	0.202778088854403	"s7"	"tsaar"
0.748397405022939	0.812262737021604	0.548563951992064	0.555258765345375	1	0.121108674087559	0.373224464199568	"s7"	"giften"
0.644376998465504	0.640088920169038	0.606540248049561	0.796223141291309	-1	0.0892248657395694	0.202350321910098	"s7"	"magazijn"
0.487285606533669	0.854656452858412	0.661194772053452	0.679182775582773	-1	0.0563626336963422	0.127823079111655	"s7"	"icoon"
0.716288203825788	0.608494097200407	0.743533483427666	0.640847738701884	-1	0.334170398277779	0.757854742664481	"s7"	"moord"
0.550883569500815	0.593841254599848	0.821656729822606	0.764118650929749	-1	0.0868253019138673	0.196908425096357	"s7"	"fluweel"
0.700342976675429	0.532734318636099	0.856164303489054	0.937893341173223	-1	0.107584930425295	0.243988546508729	"s7"	"exemplaar"
0.566750986506838	0.624496692948763	0.863836060128646	0.578314734827101	1	0.0691374444247199	0.185367113418281	"s7"	"bananen"
0.924737238465419	0.942623029197124	0.9170952966903	0.712930953194191	1	0.135812108544052	0.180284031494296	"s7"	"termijnen"
0.617841505778304	0.687150777820649	0.929777041531661	0.60928452977753	1	0.0953800588105931	0.272760428067165	"s7"	"doornen"
