"score" "frequency" "penalty" "score_prev" "duration" "trial" "item" "subject"
"20697" 6.83625927727707 1.99799190731621 1 -0.0999712611717332 0.251512876974443 147.976427180486 "sigaren" "s10"
"20700" 6.83733281468559 -0.531366505042624 0 -0.257719655427423 0.316628408390564 156.976427180486 "siroop" "s10"
"20711" 6.7719355558396 -2.45925814859526 0 -0.483159419001983 0.458162306017663 183.976427180486 "soepelheid" "s10"
"20715" 6.93439720992856 -0.495648422440545 0 -0.0950860536056926 0.0505489693712136 189.976427180486 "bungalow" "s10"
"20717" 6.98933526597456 4.55364512346338 1 0.0715180872928567 -0.131127634159497 191.976427180486 "zessen" "s10"
"20719" 7.0833878476253 -0.801030071991727 0 0.434853966183617 0.343459286187524 195.976427180486 "reinheid" "s10"
"20721" 6.5792512120101 1.97006944669659 0 -0.237287616610213 -0.296951598291477 199.976427180486 "madam" "s10"
"NA.35" NA NA NA NA NA NA NA NA
"20725" 6.85540879860993 -2.23611459728105 0 -0.233922498459903 -0.418165169044657 207.976427180486 "nasi" "s10"
"20729" 6.75925527066369 -0.26203357125904 0 0.344865230573647 -0.250120298607377 216.976427180486 "lama" "s10"
"20737" 6.67203294546107 -0.849820236161159 0 -0.0815330872009827 0.310428760511043 227.976427180486 "dichtheid" "s10"
"20738" 6.80903930604298 1.83462009930192 1 -0.356476133875333 -0.263278383184897 228.976427180486 "planten" "s10"
"20744" 6.76272950693188 3.03277395857618 1 -0.227226044864783 -0.082061188733987 244.976427180486 "rapporten" "s10"
"20748" 6.85435450225502 0.929360450860036 1 0.0991846200109974 0.255462849193763 252.976427180486 "matrozen" "s10"
"20751" 6.96413561241824 -1.83064948917289 1 -0.0999712611717332 0.0854177950220336 259.976427180486 "bokalen" "s10"
"20755" 6.82762923450285 -2.59278954121978 0 0.0137770926033367 -0.0265411123483563 268.976427180486 "rafel" "s10"
"20757" 6.85540879860993 2.16448842296577 1 -0.142999409301583 0.0838589482527432 270.976427180486 "patronen" "s10"
"20759" 6.97073007814353 -0.290204448225736 0 0.232716012635517 0.276269841699723 274.976427180486 "slijterij" "s10"
"20761" 6.78784498230958 -3.84555250971515 0 -0.195477346550203 0.205620883717794 278.976427180486 "vliegerij" "s10"
"20767" 6.71901315438526 0.998634576743441 0 -0.233922498459903 -0.106293502121757 289.976427180486 "zijde" "s10"
"20769" 6.61472560020376 0.143431536849125 1 -0.411106101361923 -0.410462948682556 291.976427180486 "ambten" "s10"
"20770" 6.61069604471776 2.21357068586665 0 -0.413783479132642 -0.135003608004187 292.976427180486 "podium" "s10"
"20792" 6.71780469502369 -4.5386996902751 0 0.0657257665883568 0.486720566215514 -171.023572819514 "kreupelheid" "s10"
"20797" 6.73933662735717 -1.44765723691678 0 -0.360280830919003 -0.292395781755617 -162.023572819514 "cape" "s10"
"20798" 6.63725803128446 0.64308386001699 1 -0.244052016698763 -0.538528851294527 -160.023572819514 "typen" "s10"
"20802" 6.59987049921284 2.67506861784355 0 -0.155345245123883 -0.303824477579247 -153.023572819514 "boer" "s10"
"20804" 6.58892647753352 0.511156316974442 0 -0.279749531844723 0.348261216182934 -151.023572819514 "heiligheid" "s10"
"20812" 6.98564181763921 -0.667498679367204 0 -0.314338549426933 0.268517864895403 -132.023572819514 "beterschap" "s10"
"20814" 6.68336094576627 1.8174079704208 0 0.0111512705256773 0.314153159602023 -128.023572819514 "weddenschap" "s10"
"NA.36" NA NA NA NA NA NA NA NA
"20820" 6.94697599213542 -1.59426071110865 0 -0.089255133294893 0.556199937347183 -121.023572819514 "vijandschap" "s10"
"20821" 6.64898455002478 1.78206860397549 0 -0.0815330872009827 -0.115772246076307 -120.023572819514 "pagina" "s10"
"20826" 6.90173720665657 -1.83064948917289 0 -0.0568404746106133 0.201468628617024 -108.023572819514 "schaker" "s10"
"20827" 6.80128303447162 3.67468204675948 0 -0.126771872679833 0.052160573265553 -107.023572819514 "steak" "s10"
"20828" 6.71538338633468 0.417127367326166 1 -0.227226044864783 0.0408244194792129 -106.023572819514 "elanden" "s10"
"20836" 6.82979373751242 3.58633940709265 0 -0.375646049983053 -0.228567740221647 -95.0235728195142 "take" "s10"
"20837" 6.90073066404517 -1.97375033281356 0 -0.198715341823983 0.0585811410684736 -94.0235728195142 "lyceum" "s10"
"20839" 6.64639051484773 2.7738538078275 0 -0.156380977997413 -0.0230628479720369 -92.0235728195142 "blaas" "s10"
"20851" 7.0833878476253 -1.28060315225361 0 0.177126097073957 -0.263278383184897 -69.0235728195142 "moes" "s10"
"20855" 7.0184017990692 -2.59278954121978 0 -0.266936310532343 -0.334165194631916 -61.0235728195142 "ragout" "s10"
"20856" 6.93439720992856 -2.59278954121978 0 -0.0101072802672029 0.520552598616943 -60.0235728195142 "stevigheid" "s10"
"20858" 6.75110146893676 0.0564201598594947 0 -0.180503804760042 0.077599146904233 -58.0235728195142 "smart" "s10"
"20862" 6.78784498230958 -3.84555250971515 0 -0.113778186617843 0.384714399894514 -52.0235728195142 "kleinheid" "s10"
"20863" 6.73933662735717 4.71191852819966 0 -0.240664097026823 0.0838589482527432 -51.0235728195142 "soort" "s10"
"20864" 6.61606518513282 -0.606874057550769 0 -0.289172451979232 -0.0512337249387365 -50.0235728195142 "kandelaar" "s10"
"NA.37" NA NA NA NA NA NA NA NA
"20871" 6.97634807044775 -1.89964236065984 0 -0.00831837102447253 0.0869742155696933 -32.0235728195142 "champignon" "s10"
"20878" 6.70686233660275 -4.5386996902751 0 -0.216163985158923 0.369589038823753 -20.0235728195142 "dofheid" "s10"
"20880" 6.92165818415113 -1.28060315225361 0 -0.239537336344233 0.076028054672193 -18.0235728195142 "artisjok" "s10"
"20881" 6.84161547647759 0.784310288863313 0 -0.106850895185273 0.269814041356853 -17.0235728195142 "monument" "s10"
"20882" 6.76157276880406 1.7910212152476 1 -0.192249802059333 -0.0783847140046863 -15.0235728195142 "rapen" "s10"
"20889" 6.74405918631135 -2.92926177784099 0 0.0198773293854773 0.310428760511043 9.97642718048581 "knapheid" "s10"
"20891" 7.00033446027523 2.02374440341862 1 0.0163960377929673 -0.604618963123516 13.9764271804858 "tonnen" "s10"
"20896" 6.74523634948436 -1.97375033281356 0 -0.0970372737369525 0.147324350902863 20.9764271804858 "fokkerij" "s10"
"20901" 6.98933526597456 -0.156673055601214 1 -0.314338549426933 0.123619537247693 29.9764271804858 "vandalen" "s10"
"20905" 6.66949808985788 2.48683862436343 0 -0.0521610088886533 0.287786283761283 33.9764271804858 "vriendschap" "s10"
"20906" 6.60934924316738 1.13805411199319 1 -0.359010989478523 -0.172594581942997 34.9764271804858 "giften" "s10"
"20909" 6.59714570188665 -0.478256679728676 1 -0.252002086964223 -0.665437703158557 37.9764271804858 "torren" "s10"
"20912" 6.80903930604298 -0.955180751818985 0 -0.401791330087383 -0.317713589739907 45.9764271804858 "klimmer" "s10"
"20914" 6.69826805411541 2.0052121552897 1 -0.0400958973368128 -0.0282847919531868 52.9764271804858 "dwergen" "s10"
"20915" 6.72262979485545 1.94287743900134 0 -0.619980288276903 -0.192961884767437 61.9764271804858 "zeep" "s10"
"20918" 6.85329909318608 -4.5386996902751 0 -0.276238703194663 0.056979859701503 65.9764271804858 "delver" "s10"
"20922" 6.75809450442773 1.86818029579422 1 0.0632330357587474 -0.133063743186367 73.9764271804858 "plagen" "s10"
"20924" 6.78445706263764 4.2357679111715 1 -0.132826381588533 -0.226437813963827 82.9764271804858 "koningen" "s10"
"20926" 6.93925394604151 0.602963866227565 1 -0.0218138524993625 0.0244036892668937 90.9764271804858 "schroeven" "s10"
"20927" 6.59441345974978 0.794019102990274 0 -0.228339011034203 -0.274377276252947 92.9764271804858 "riet" "s10"
"20929" 6.71174039505618 -0.646879392164469 0 -0.145046492923313 0.0177591465482232 96.9764271804858 "madelief" "s10"
"20932" 6.73101810048208 -0.304593185677835 0 -0.0989923085727531 0.0553760101195238 99.9764271804858 "snot" "s10"
"20936" 6.74405918631135 2.34680997975972 0 -0.249724181651223 0.304190437098343 106.976427180486 "hoogheid" "s10"
"20941" 6.56385552653213 -1.31982386540689 1 -0.255428703680863 -0.123420466914557 112.976427180486 "marmotten" "s10"
"20947" 6.91572344863131 -1.89964236065984 0 -0.169944044545043 -0.00414568883982636 123.976427180486 "stola" "s10"
"20949" 7.04403289727469 -1.76611096803531 1 -0.136883182284153 0.0505489693712136 125.976427180486 "spijlen" "s10"
"20953" 6.95368421087054 1.04854896812515 1 0.510517976487597 0.0260579493629134 131.976427180486 "matrassen" "s10"
"20954" 6.86380339145295 -0.478256679728676 0 -0.0493638042675926 -0.217963186972847 135.976427180486 "haag" "s10"
"20955" 6.83947643822884 -0.568407776722973 0 0.143147743432107 0.429868797375053 138.976427180486 "bitterheid" "s10"
"20958" 6.80350525760834 3.46999849271343 1 -0.199797007694723 -0.0213282421598269 141.976427180486 "feiten" "s10"
"20959" 6.81234509417748 -2.45925814859526 0 -0.00208227063676247 0.307938099198584 144.976427180486 "lompheid" "s10"
"20970" 6.73578001424233 0.0564201598594947 0 -0.226114316012093 -0.0494496031452263 169.976427180486 "drukker" "s10"
"20974" 6.77650699237218 -1.70548634621888 0 -0.00297076469788315 0.344661932153283 182.976427180486 "smederij" "s10"
"20975" 6.77878489768518 5.08632978433678 0 -0.0624848922302927 -0.0512337249387365 184.976427180486 "politie" "s10"
"20976" 6.92362862813843 -2.74694022104704 0 -0.311914305815423 0.414295623912083 186.976427180486 "hevigheid" "s10"
"20977" 6.87419849545329 -2.23611459728105 0 -0.181565939751023 0.512455388384323 192.976427180486 "nobelheid" "s10"
"20981" 6.94505106372583 -3.84555250971515 0 -0.367933929496713 0.0978018542217534 202.976427180486 "cassave" "s10"
"20982" 6.78105762593618 -0.461162246369375 0 -0.0834580156105726 0.483587404383473 203.976427180486 "tederheid" "s10"
"20984" 6.7990558620588 -1.10471248578995 0 -0.164705687883453 -0.207469911257017 207.976427180486 "bres" "s10"
"20985" 6.85646198459459 -3.1524053291552 0 -0.229453217277602 0.00433612621608326 208.976427180486 "kroepoek" "s10"
"20986" 7.10578612948127 -0.801030071991727 0 -0.152244467445633 0.056979859701503 210.976427180486 "spaak" "s10"
"NA.38" NA NA NA NA NA NA NA NA
"20988" 6.92755790627832 -0.119859082478497 0 -0.173100280726473 0.320329831493753 213.976427180486 "ballingschap" "s10"
"20989" 6.81234509417748 5.24024452718643 0 -0.100951173058083 -0.577052133290866 214.976427180486 "uur" "s10"
"20998" 6.89264164117209 -2.74694022104704 0 -0.0902245953194427 0.0489347640166731 228.976427180486 "klavier" "s10"
"21006" 6.87935580446044 -0.444355128052995 1 -0.540825060851793 0.216610005293384 249.976427180486 "giganten" "s10"
"21036" 6.81014245011514 -3.44008740160699 0 -0.0596587009944525 0.0537695840712535 -231.023572819514 "snert" "s10"
"21041" 6.74051935960622 -2.34147511293888 0 -0.0882866102167625 -0.0248004678705769 -223.023572819514 "katern" "s10"
"21043" 6.79122146272619 0.188688128437246 0 0.00939688411077721 0.119111640808503 -220.023572819514 "fiasco" "s10"
"21046" 6.92853781816467 -0.710058293786 1 -0.0163937850300231 0.0456985152374632 -216.023572819514 "sfinxen" "s10"
"21059" 6.97260625130175 -2.74694022104704 0 -0.0465744021800125 0.262011661072663 -197.023572819514 "schraper" "s10"
"21061" 7.08422642209792 -4.5386996902751 0 0.0190081420208967 0.393909866987613 -194.023572819514 "partijschap" "s10"
"21068" 6.68586094706836 3.19760740627319 0 -0.127778415291233 -0.338915797390516 -177.023572819514 "club" "s10"
"21069" 6.66695679242921 3.38718062646246 0 -0.342648132268043 -0.156594240596557 -176.023572819514 "rechter" "s10"
"21070" 6.70441435496411 1.9819214372836 0 -0.361552286907193 -0.176634991480006 -175.023572819514 "bodem" "s10"
"21073" 6.7093043402583 -0.626676684846949 1 -0.222786525919413 -0.127266625502036 -166.023572819514 "lynxen" "s10"
"21077" 6.71538338633468 2.46436576851137 1 -0.138917770981933 -0.350891988437227 -159.023572819514 "vakken" "s10"
"21078" 6.92461239604856 -1.13750230861294 0 -0.116761779084733 0.407546441937154 -157.023572819514 "burgerschap" "s10"
"21083" 7.23633934275434 0.265321354458162 0 -0.0549660598162625 0.190310911746374 -140.023572819514 "brouwerij" "s10"
"21086" 6.74170069465205 -1.97375033281356 0 -0.290356584740443 -0.0405764304647462 -136.023572819514 "spotter" "s10"
"21095" 6.92853781816467 -3.84555250971515 0 -0.0373321922151932 0.502240794974614 -120.023572819514 "ministerschap" "s10"
"21098" 6.85540879860993 1.43256214951537 0 -0.192249802059333 0.256776047018723 -112.023572819514 "exemplaar" "s10"
"21099" 6.73815249459596 0.978753206189612 1 -0.173100280726473 0.0194244258672835 -111.023572819514 "barbaren" "s10"
"21103" 6.67959918584438 0.170830511037239 0 -0.0634287337349928 0.128107203717083 -102.023572819514 "ananas" "s10"
"21110" 6.87935580446044 -1.40320547434595 1 -0.153276992059823 0.148787408954624 -73.0235728195142 "makrelen" "s10"
"21114" 6.87109129461055 -1.01233916565893 0 -0.0154932896967725 0.173337378366663 -66.0235728195142 "sinas" "s10"
"21115" 6.96413561241824 -2.59278954121978 0 -0.156380977997413 0.0807339457096035 -63.0235728195142 "schild" "s10"
"21118" 6.80239476332431 -3.84555250971515 0 -0.197634844690223 0.343459286187524 -52.0235728195142 "billijkheid" "s10"
"21121" 6.79346613258001 3.45018256303413 0 -0.0902245953194427 -0.0566052687406469 -48.0235728195142 "lunch" "s10"
"21124" 6.98841318199959 -0.00610019712183885 0 -0.341400471469893 -0.232841250999027 -45.0235728195142 "deun" "s10"
"21126" 6.77078942390898 -0.875138044145449 0 -0.173100280726473 -0.795674199886227 -41.0235728195142 "kiem" "s10"
"21127" 6.76041469108343 0.620355608939434 1 -0.257719655427423 0.177607847490114 -40.0235728195142 "triomfen" "s10"
"21132" 7.06902342657826 -0.34904494824867 0 0.0715180872928567 0.0326477590419731 -23.0235728195142 "hagel" "s10"
"21142" 6.89972310728487 -2.59278954121978 0 -0.100951173058083 0.483587404383473 2.97642718048581 "nietigheid" "s10"
"21149" 6.84268328223842 -1.89964236065984 0 -0.109813860315933 0.056979859701503 15.9764271804858 "barok" "s10"
"21159" 6.78671695060508 3.86151014565532 1 -0.138917770981933 0.0293582823915735 33.9764271804858 "contacten" "s10"
"21160" 6.92951677076365 1.819142576233 0 -0.157417784725853 0.156070762345733 36.9764271804858 "korporaal" "s10"
"21173" 6.81124437860129 -0.107882891431782 0 -0.220574135636473 0.447374714888664 60.9764271804858 "plechtigheid" "s10"
"21176" 6.63856778916652 -0.777499574581533 0 -0.337666801917843 -0.287860626590227 76.9764271804858 "kilt" "s10"
"21178" 6.94697599213542 1.3019419670983 1 0.256997469186387 0.0931757858329734 79.9764271804858 "schijven" "s10"
"21183" 6.69208374250663 -4.5386996902751 0 -0.237287616610213 0.332569886388253 89.9764271804858 "loomheid" "s10"
"21185" 6.80461452006262 -2.23611459728105 0 -0.184759130330183 -0.111969960126567 91.9764271804858 "buks" "s10"
"21186" 6.8134445995109 -0.248240249126704 0 -0.516763749691673 -0.0317812990119171 102.976427180486 "platina" "s10"
"21187" 6.97541392745595 -3.44008740160699 0 -0.0327429230315532 0.278840537202823 104.976427180486 "dufheid" "s10"
"21188" 6.98100574072173 -1.04219212880861 0 -0.053095151880453 0.00602389032980355 105.976427180486 "pionier" "s10"
"21192" 6.68835471394676 0.451732896503641 0 -0.153276992059823 0.166179151666493 114.976427180486 "souvenir" "s10"
"21194" 6.95749737087695 -1.24286282427077 0 -0.311914305815423 -0.203303238562166 118.976427180486 "snauw" "s10"
"21199" 6.90575327631146 2.39374820129741 0 -0.196555513770553 -0.0728952217199064 138.976427180486 "schande" "s10"
"21212" 6.70441435496411 2.28567397976799 1 -0.0873190242680328 -0.188855102814776 170.976427180486 "lonen" "s10"
"21213" 6.68085467879022 1.1346235768964 1 -0.396507301940773 -0.111969960126567 175.976427180486 "bladeren" "s10"
"21214" 6.72383244082121 -0.0169111132260547 0 -0.347654400546183 -0.0728952217199064 176.976427180486 "ivoor" "s10"
"21215" 6.82001636467413 -2.74694022104704 0 -0.0844218711068727 0.378923995759803 178.976427180486 "duisterheid" "s10"
"21226" 6.88857245956536 -1.70548634621888 0 -0.207401607079943 0.410926726845974 202.976427180486 "somberheid" "s10"
"21227" 6.82654522355659 -2.59278954121978 0 -0.0568404746106133 0.037561773844403 204.976427180486 "radium" "s10"
"21230" 6.77422388635761 -4.5386996902751 0 -0.302275676977653 0.163301451838874 212.976427180486 "drijverij" "s10"
"21234" 6.64509096950564 1.22020208360219 0 -0.319204739078103 0.0962622080361637 218.976427180486 "barbecue" "s10"
"21235" 6.68210859744981 -0.461162246369375 0 -0.383418109830763 -0.0282847919531868 219.976427180486 "komkommer" "s10"
"21239" 6.64768837356333 -3.44008740160699 0 -0.179442796702943 -0.232841250999027 230.976427180486 "ploeger" "s10"
"21241" 6.52209279817015 5.07209324798571 0 -0.434095619586623 -0.228567740221647 234.976427180486 "loop" "s10"
"21242" 6.59304453414244 0.72399049862979 0 0.111151256628517 0.202854630224904 236.976427180486 "orkest" "s10"
"21249" 6.83087423464618 -4.5386996902751 0 -0.127778415291233 0.0277094774013831 252.976427180486 "skier" "s10"
"21259" 6.67582322163485 0.877400711929325 0 -0.425921187147063 -0.00585071909091628 267.976427180486 "caravan" "s10"
"21265" 6.86484777797086 2.51661315306466 0 -0.356476133875333 0.106990280276164 -254.023572819514 "verdriet" "s11"
"21268" 6.99209642741589 -0.667498679367204 0 0.161413091409407 -0.438999255947497 -248.023572819514 "hik" "s11"
"21269" 7.47079377419506 3.71296423333049 0 0.155361635726047 -0.343689076143167 -244.023572819514 "cake" "s11"
"21272" 7.25276241805319 -4.5386996902751 0 -0.00208227063676247 -0.0494496031452263 -239.023572819514 "woerd" "s11"
"21275" 6.8501261661455 -1.13750230861294 0 0.275334145941297 -0.00585071909091628 -230.023572819514 "walhalla" "s11"
"21279" 7.04577657687951 0.344102232311275 0 0.0991846200109974 0.158969315099744 -214.023572819514 "rantsoen" "s11"
"21287" 7.35755620091035 0.827276324746756 1 0.169674497765537 -0.108182076809626 -196.023572819514 "dreunen" "s11"
"21289" 7.47929963778283 -0.901113530548709 0 0.321364625401937 0.502240794974614 -189.023572819514 "zusterschap" "s11"
"21291" 7.23417717974985 -0.181990863585503 1 0.279363701427307 -0.343689076143167 -182.023572819514 "pinten" "s11"
"21292" 7.5522372875608 1.58598370061911 1 0.370889003994948 -0.370357323225337 -176.023572819514 "rangen" "s11"
"21296" 7.00940893270864 0.908037681391215 1 0.484654465897677 -0.372817349066197 -164.023572819514 "ballonnen" "s11"
"21297" 7.20637729147225 -1.28060315225361 0 -0.266936310532343 0.0665493107176536 -159.023572819514 "nomade" "s11"
"21303" 7.0057890192535 -1.83064948917289 0 0.349249828891467 0.201468628617024 -143.023572819514 "schaker" "s11"
"21308" 6.97728134163075 3.02916291518879 0 0.317501130576887 0.0194244258672835 -123.023572819514 "risico" "s11"
"21310" 6.92461239604856 -1.13750230861294 0 0.403382837471397 0.407546441937154 -121.023572819514 "burgerschap" "s11"
"21316" 7.38274644973891 -0.710058293786 1 0.522152163768937 0.0456985152374632 -102.023572819514 "sfinxen" "s11"
"21321" 7.16394668434255 3.46933315669421 1 0.212140614919067 -0.033534147839327 -94.0235728195142 "lijsten" "s11"
"21323" 7.4593388952203 2.02656527976027 0 0.554738444966957 0.0244036892668937 -86.0235728195142 "vocht" "s11"
"21327" 7.2868764117507 2.08003929324212 0 -0.0873190242680328 0.0424517591385936 -65.0235728195142 "studio" "s11"
"21330" 7.24992553671799 -0.169251837808074 0 0.151560794966398 0.263316292699334 -60.0235728195142 "katapult" "s11"
"21331" 7.29979736675816 1.31350278949938 0 0.174896441746687 0.169048594094443 -54.0235728195142 "kakkerlak" "s11"
"21332" 7.04141166379481 0.74956734041944 0 0.271288287421757 0.232870526165163 -53.0235728195142 "landschap" "s11"
"21335" 6.93634273583405 0.206232438088155 0 0.0405143472418574 -0.065622462390837 -31.0235728195142 "sjeik" "s11"
"21337" 7.41938058291869 -2.92926177784099 0 0.183785389163937 0.197299060380294 -25.0235728195142 "melkerij" "s11"
"21339" 6.83947643822884 3.11384600241883 1 0.180091258623797 -0.324731162398557 -15.0235728195142 "apen" "s11"
"21340" 7.09672137849476 -3.84555250971515 0 -0.189032641107563 0.331352600784503 -14.0235728195142 "braafheid" "s11"
"21342" 7.35500192110526 0.49173823111734 1 0.375770038700867 -0.299237313572337 -8.02357281951419 "tolken" "s11"
"21345" 7.11801620446533 -3.44008740160699 0 0.129226404913507 -0.504239777815896 3.97642718048581 "kade" "s11"
"21348" 7.54168309988211 -3.84555250971515 0 -0.110803469501103 0.396195582268463 13.9764271804858 "driestheid" "s11"
"21356" 7.09920174355309 -0.427825826101784 0 0.293340634451957 -0.170580482571297 49.9764271804858 "denker" "s11"
"21372" 7.44424864949671 -0.461162246369375 0 0.237619700220047 -0.0282847919531868 114.976427180486 "komkommer" "s11"
"21374" 7.39326309476384 0.45851258348902 0 0.326492841768857 0.0791677746768631 116.976427180486 "schorem" "s11"
"21379" 7.46737106691756 -2.23611459728105 0 0.186730899393697 0.401887117268253 129.976427180486 "leegheid" "s11"
"21381" 6.96129604591017 3.19760740627319 0 0.0146508366519367 0.193112034026083 147.976427180486 "planeet" "s11"
"21386" 7.1276936993474 -2.34147511293888 0 0.508388050229767 -0.129195266408447 186.976427180486 "roeier" "s11"
"21388" 6.87523208727658 -1.44765723691678 0 0.317501130576887 -0.292395781755617 188.976427180486 "cape" "s11"
"21389" 7.10249935577465 0.929360450860036 1 -0.0345761041132127 0.255462849193763 191.976427180486 "matrozen" "s11"
"21391" 6.88243747099785 2.0052121552897 1 0.474229131418447 -0.0282847919531868 201.976427180486 "dwergen" "s11"
"21394" 7.34407285057307 3.87845214696092 1 0.374552011753687 -0.355722915706897 208.976427180486 "rijen" "s11"
"21399" 7.34794382314869 -2.74694022104704 0 0.0911265586812373 0.393909866987613 249.976427180486 "preutsheid" "s11"
"21405" 6.97728134163075 5.24024452718643 0 0.0673841417611269 -0.577052133290866 -256.023572819514 "uur" "s11"
"21406" 7.49387388678356 2.61747694720552 1 -0.140956507671783 0.0681353538732834 -248.023572819514 "schaduwen" "s11"
"21413" 7.53955882930103 3.69745597140803 1 0.341721562470677 -0.336537674985546 -227.023572819514 "ruggen" "s11"
"21415" 7.10987946307227 -2.74694022104704 0 0.157635225185927 0.056979859701503 -218.023572819514 "schenker" "s11"
"21418" 6.80128303447162 0.214890500831269 0 0.494972233237097 0.0617760319649934 -207.023572819514 "fluweel" "s11"
"21425" 7.40000951716269 4.60336184094779 0 0.0648955465323668 0.0260579493629134 -184.023572819514 "plaats" "s11"
"21430" 7.27931883541462 -4.5386996902751 0 -0.0373321922151932 0.358981985928033 -164.023572819514 "bombast" "s11"
"21431" 6.93244789157251 1.83462009930192 1 0.0624007427435771 -0.263278383184897 -152.023572819514 "planten" "s11"
"21433" 7.07242190053737 -0.849820236161159 0 0.556771999302727 0.0110701583974233 -143.023572819514 "orchidee" "s11"
"21434" 7.23921497377981 -4.5386996902751 0 0.107974129253847 0.332569886388253 -141.023572819514 "loomheid" "s11"
"21439" 7.10578612948127 -1.24286282427077 0 0.388470542044747 0.193112034026083 -101.023572819514 "silhouet" "s11"
"21443" 6.94119005506837 3.31140385490049 0 0.0311085489549772 -0.397756297413447 -97.0235728195142 "nek" "s11"
"21450" 7.20637729147225 0.659797340990731 0 0.165927771763927 0.108513509816683 -57.0235728195142 "sultan" "s11"
"21451" 7.34665516317654 0.827276324746756 0 0.0506753152732671 -0.267703169165246 -39.0235728195142 "asiel" "s11"
"21453" 7.07157336421153 4.42356386384167 1 0.318790621406757 -0.164562410245737 -30.0235728195142 "spullen" "s11"
"21455" 7.24279792279376 -3.44008740160699 0 0.491725477138227 -0.131127634159497 -27.0235728195142 "aluin" "s11"
"21459" 7.02997291170639 -3.84555250971515 0 0.528963822278347 0.502240794974614 -5.02357281951419 "ministerschap" "s11"
"21464" 7.09506437728713 -0.875138044145449 0 0.089507125128927 0.336212877666753 36.9764271804858 "kwaadheid" "s11"
"21465" 7.39387829010776 1.10674720736814 0 0.0665552979507273 0.00602389032980355 37.9764271804858 "lucifer" "s11"
"21468" 7.50933526601659 -3.1524053291552 0 -0.407103427572273 0.0665493107176536 48.9764271804858 "zwijger" "s11"
"21471" 7.40000951716269 4.2357679111715 1 0.119050191853047 -0.226437813963827 58.9764271804858 "koningen" "s11"
"21476" 7.41276401742656 4.69065868753685 1 0.524253004877747 -0.243605617586186 121.976427180486 "honden" "s11"
"21482" 7.48605261786314 0.451732896503641 1 0.512643375799907 0.0978018542217534 148.976427180486 "smaragden" "s11"
"21484" 7.37274636640433 0.895022313279145 0 0.422151716875137 0.0326477590419731 155.976427180486 "tonijn" "s11"
"21491" 6.64639051484773 3.17731557636749 1 0.0731668922830373 -0.285600738622787 196.976427180486 "klassen" "s11"
"21495" 7.28000825288419 -3.84555250971515 0 0.485745573480007 0.462444967809663 230.976427180486 "nijverheid" "s11"
"21497" 7.21670948670946 -2.45925814859526 0 0.126106277577257 0.458162306017663 246.976427180486 "soepelheid" "s11"
"21502" 7.18387071506245 2.67506861784355 0 0.448529392983297 -0.303824477579247 -259.023572819514 "boer" "s11"
"21503" 7.59488438721652 0.143431536849125 1 0.370277196083547 -0.410462948682556 -256.023572819514 "ambten" "s11"
"21506" 7.53636393840451 1.41972500275469 1 0.0943575792626774 -0.258873089716976 -249.023572819514 "kruiden" "s11"
"21508" 7.22329567956231 -3.44008740160699 0 -0.0672130334262331 0.100874053258723 -247.023572819514 "archipel" "s11"
"21509" 7.18538701558042 -1.13750230861294 0 0.411050229796917 0.330133831590373 -245.023572819514 "albatros" "s11"
"21511" 7.01929665371504 0.676236067333891 0 0.169674497765537 -0.265488328835697 -238.023572819514 "fok" "s11"
"21514" 7.59839932932396 2.39569751965346 0 0.303860126592657 0.00939089687770345 -227.023572819514 "zicht" "s11"
"21518" 7.34342622914737 -0.0169111132260547 0 0.414569295012117 -0.178661334625237 -201.023572819514 "scepter" "s11"
"21522" 6.91572344863131 -3.1524053291552 0 0.213573279920557 -0.336537674985546 -190.023572819514 "etui" "s11"
"21525" 7.14834574390007 -2.74694022104704 0 0.451919226737807 0.291595812177944 -185.023572819514 "koelheid" "s11"
"21527" 7.24992553671799 3.67468204675948 0 0.297298423259367 0.052160573265553 -182.023572819514 "steak" "s11"
"21528" 7.44132038971762 -0.0500633205429555 0 -0.206311688715913 -0.205384404765987 -180.023572819514 "koran" "s11"
"21529" 7.34148385236316 0.845795372513994 0 0.412811310381217 0.0791677746768631 -179.023572819514 "strijder" "s11"
"21537" 7.5923661285198 -1.40320547434595 1 0.545022183409547 -0.190906385585337 -148.023572819514 "boeketten" "s11"
"21538" 7.1929342212158 3.19323103167339 1 0.274660971900397 -0.433749900061347 -144.023572819514 "engelen" "s11"
"21540" 7.02997291170639 -1.17140386028862 0 0.180831177266507 -0.142800918464227 -133.023572819514 "eelt" "s11"
"21546" 7.05358572719368 1.98339310789506 1 0.390271803414387 -0.287860626590227 -102.023572819514 "worsten" "s11"
"21550" 7.43661726523423 -3.84555250971515 0 0.222126432562277 0.343459286187524 -84.0235728195142 "billijkheid" "s11"
"21552" 7.50933526601659 1.3611976633074 0 0.524777526264018 0.0160910894475235 -78.0235728195142 "krijger" "s11"
"21555" 7.03174125876313 3.31373939508241 0 0.379415243223197 -0.601518185445267 -62.0235728195142 "thee" "s11"
"21565" 7.22183582528845 0.990729397236328 0 0.0198773293854773 0.0807339457096035 54.9764271804858 "loterij" "s11"
"21566" 7.36770857237437 -3.44008740160699 0 -0.242921434328473 0.399614389017254 71.9764271804858 "auteurschap" "s11"
